Competition Title,Competition Date,Full Name,Nation,Start Number,Rank,Gender,Qualification,Semifinal,Final
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Aya Onoe,JPN,124,59,F,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Martina Zanetti,ITA,210,59,F,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Anna Margolina,RUS,154,61,F,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Margaryta Zakharova,UKR,215,61,F,0.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Mariia Musienko,RUS,213,63,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Di Niu,CHN,203,63,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Itziar Zabala Zurinaga,ESP,152,63,F,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Momoka Kaneko,JPN,165,66,F,0.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jara Spate,CHE,140,66,F,0.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Lisa Chulich,USA,184,68,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Mie (Marie Therese) Kastet,NOR,145,69,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Andrea Kumin,CHE,131,69,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Olga Kushch,RUS,189,69,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Tiba Vroom,NLD,204,69,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Dinara Fakhritdinova,RUS,198,73,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Fatemeh Jafari Mahmodabadi,IRN,135,73,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nataliia Stepanova,RUS,167,73,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Frederike Fell,DUE,214,76,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Katrine Vandet Salling,DNK,199,76,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Anna Tsyganova,RUS,138,78,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Kseniya Kopusava,BLR,211,79,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Valeri Kremer,ISR,149,79,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Aliaksandra Misiukevich,BLR,193,79,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Heeyeon Park,KOR,144,82,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Daria Malysheva,RUS,194,83,F,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Volha Rak,BLR,197,83,F,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Daria Titkina,BLR,161,83,F,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Karina Bilkova,CZE,148,86,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Patrycja Chudziak,POL,141,87,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Lotina Diana,LVA,212,87,F,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Alla Marenych,UKR,146,87,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Andrea Rojas,ECU,158,87,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Daniela Kotrbova,CZE,217,91,F,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Edyta Ropek,POL,195,92,F,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Bahareh Badrabadi,IRN,196,93,F,0,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Heloise Doumont,BEL,207,93,F,0,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Cirvele Katr茗na,LVA,202,93,F,0,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Hadis Nazarirobati,IRN,209,93,F,0,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Katsiaryna Pahuda,BLR,139,93,F,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Alise Zvigule,LVA,136,98,F,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Valeriia Deriabina,RUS,163,99,F,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Yevheniia Cherniavska,UKR,147,100,F,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Tomoa Narasaki,JPN,1,1,M,4.5,3.3,4.4
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jernej Kruder,SLO,63,2,M,4.5,2.3,3.4
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Gregor Vezonik,SLO,78,3,M,4.4,2.4,3.4
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jongwon Chon,KOR,60,4,M,5.5,3.4,3.4
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Aleksey Rubtsov,RUS,61,5,M,5.5,2.3,2.4
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Gabriele Moroni,ITA,13,6,M,5.5,3.3,2.3
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Alex Khazanov,ISR,14,7,M,5.5,2.2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Keita Watabe,JPN,2,8,M,4.5,2.2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Tomoaki Takata,JPN,70,9,M,5.5,2.2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Rei Sugimoto,JPN,62,10,M,5.5,2.2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Thilo Jeldrik Schroter,NOR,19,11,M,4.4,1.3,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Martin Stranik,CZE,79,12,M,5.5,1.3,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nicolas Collin,BEL,33,12,M,4.5,1.3,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Kai Harada,JPN,66,14,M,4.4,1.3,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Sergii Topishko,UKR,69,15,M,4.5,1.2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Sean Mccoll,CAN,15,16,M,4.5,1.1,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Kokoro Fujii,JPN,3,17,M,4.5,1.1,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Yannick Flohe,DUE,77,18,M,4.5,0.2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Taisei Ishimatsu,JPN,7,19,M,4.5,0.2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Eric Lopez Mateos,ESP,108,19,M,4.5,0.2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Ryuichi Murai,JPN,20,21,M,4.5,0.1,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Alban Levier,FRA,11,22,M,4.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Simon Unger,DUE,75,23,M,4.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Kaito Watanabe,JPN,12,23,M,4.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Yoshiyuki Ogata,JPN,64,25,M,3.5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Rolands Rugens,LVA,9,25,M,3.5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jakob Schubert,AUT,4,25,M,3.5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Yuji Inoue,JPN,67,28,M,3.5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nils Favre,CHE,41,29,M,3.5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Riccardo Piazza,ITA,74,29,M,3.5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nicolas Pelorson,FRA,68,31,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Hannes Puman,SWE,24,31,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,David Firnenburg,DUE,6,33,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Dmitrii Sharafutdinov,RUS,72,33,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Alexander Averdunk,DUE,86,35,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jan Hojer,DUE,5,35,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Georg Parma,AUT,22,37,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nathan Phillips,GBR,71,37,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Benjamin Blaser,CHE,31,39,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jonatan Flor Vazquez,ESP,73,39,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Matthew Cousins,GBR,25,41,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Keita Dohi,JPN,93,41,M,3.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Domen Skofic,SLO,83,41,M,3.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,YuFei Pan,CHN,44,44,M,3.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Moritz Hans,DUE,21,45,M,3.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Kevin Heiniger,CHE,76,45,M,3.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Manuel Cornu,FRA,65,47,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Tyler Landman,GBR,10,47,M,2.5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Marcello Bombardi,ITA,82,49,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Mickael Mawem,FRA,8,49,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Baptiste Ometz,CHE,18,51,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Aidan Roberts,GBR,116,51,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Bjorn Arnel Iisager,DNK,84,53,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Vlas Gavrilov,RUS,26,53,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Simon Lorenzi,BEL,106,55,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Sergei Skorodumov,RUS,59,55,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Florian Klingler,AUT,102,57,M,2.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Oleg Pokusayev,UKR,47,57,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Artem Petrakov,RUS,98,59,M,2.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Fedir Samoilov,UKR,56,59,M,2.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nikolai Michurov,RUS,105,61,M,2.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jules Nicouleau Bourles,FRA,43,61,M,1.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,William Bosi,GBR,80,63,M,2.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Anton Sviridov,RUS,34,63,M,1.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,DiChong Huang,CHN,109,65,M,2.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Yury Novitskiy,RUS,37,65,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jurijs Krasanovs,LVA,49,67,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Konstantin Mitin,RUS,107,67,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Matthias Erber,AUT,81,69,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nathan Smith,CAN,50,69,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nikolai Iarilovets,RUS,89,71,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Kim Marschner,DUE,46,71,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Oleg Peysakhovich,RUS,55,73,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Dimitri Vogt,CHE,94,73,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Mikel Asier Linacisoro Molina,ESP,104,75,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Arman Ter-Minasyan,RUS,39,75,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Sebastien Lazure,CAN,17,77,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Matteo Manzoni,ITA,103,77,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Yury Takzhanov,RUS,117,79,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Loic Timmermans,BEL,54,79,M,1.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Stephane Hanssens,BEL,35,81,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Sergei Tiupyshev,RUS,85,81,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Orrin Coley,GBR,30,83,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Szymon Pecikiewicz,POL,115,83,M,1.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Ram Levin,ISR,48,85,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nimrod Marcus,ISR,32,85,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Dmitrii Popov,RUS,99,85,M,1.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jakub Jedlicka,CZE,87,88,M,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Meirﾄ］s P苒Teris,LVA,40,89,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Francesco Vettorata,ITA,118,89,M,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Ben Abel,AUS,27,91,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Javier Cano Blazquez,ESP,97,91,M,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Will Johnson,CAN,95,91,M,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Vasily Kozlov,RUS,53,94,M,1.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Alfons Dornauer,AUT,16,95,M,0.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,HaiBin Qu,CHN,92,95,M,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Borna Cujic,HRV,100,97,M,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Filip Schenk,ITA,28,97,M,0.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Hossein Familrohani,IRN,111,99,M,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Andrea Zanone,ITA,52,99,M,0.4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Jan-Luca Posch,AUT,23,101,M,0.3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Rolf Fredrik Serlachius,SWE,113,101,M,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Mykola Silevych,UKR,90,101,M,0.1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Yuval Shemla,ISR,51,104,M,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Nikolai Morozov,RUS,36,105,M,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Artem Paukaiev,UKR,114,105,M,0,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Vladislav Shevchenko,RUS,88,105,M,0,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Semen Ovchinnikov,RUS,58,108,M,0.2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",4/21/2018,Stepan Stranik,CZE,38,109,M,0.1,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Miho Nonaka,JPN,22,1,F,4.5,2.4,4.4
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Janja Garnbret,SLO,70,2,F,4.4,3.4,4.4
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Akiyo Noguchi,JPN,71,3,F,4.5,3.4,4.4
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Sandra Lettner,AUT,40,4,F,4.5,2.4,3.4
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Fanny Gibert,FRA,24,5,F,4.5,1.3,3.3
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Shauna Coxsey,GBR,21,6,F,3.5,2.4,2.4
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Jessica Pilz,AUT,35,7,F,4.5,1.3,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Katja Kadic,SLO,73,8,F,3.5,1.3,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Leah Crane,GBR,28,9,F,3.5,1.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Chloe Caulier,BEL,74,10,F,4.5,1.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Aya Onoe,JPN,25,11,F,3.4,1.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Sol Sa,KOR,75,12,F,4.5,1.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Stasa Gejo,SRB,72,13,F,5.5,0.3,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Petra Klingler,CHE,23,13,F,4.5,0.3,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Mao Nakamura,JPN,101,15,F,3.5,0.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Berit Schwaiger,AUT,31,16,F,3.5,0.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Mﾃｩlanie Sandoz,FRA,97,17,F,3.5,0.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Maya Madere,USA,88,17,F,3.5,0.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Giorgia Tesio,ITA,65,19,F,4.5,0.2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Mia Krampl,SLO,106,20,F,3.5,0.1,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Johanna Farber,AUT,83,21,F,3.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Lilli Kiesgen,DUE,32,21,F,3.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Claire Buhrfeind,USA,94,23,F,3.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Katharina Saurwein,AUT,33,23,F,3.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Andrea Kumin,CHE,30,25,F,3.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Brooke Raboutou,USA,81,25,F,2.5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Futaba Ito,JPN,105,27,F,2.5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Tjasa Slemensek,SLO,48,27,F,3.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Hannah Meul,DUE,98,29,F,2.5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Alannah Yip,CAN,29,29,F,2.5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Sunniva Eik Haave,NOR,50,31,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Saki Kikuchi,JPN,69,31,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Mina Markovic,SLO,110,31,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Sierra Blair-Coyle,USA,82,34,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Ievgeniia Kazbekova,UKR,76,35,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Mei Kotake,JPN,26,35,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Margo Hayes,USA,100,37,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Jara Spate,CHE,92,37,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Vera Zijlstra,NLD,41,37,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Rebekka Stotz,CHE,39,40,F,2.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Natalie Bartschi,CHE,87,41,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Urska Repusic,SLO,55,41,F,2.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Andrea Ebner,ITA,93,43,F,2.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Laura Stockler,AUT,61,43,F,2.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Camille Faille,FRA,80,45,F,2.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Vita Lukan,SLO,57,45,F,2.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Vanda Michalkova,SVK,91,47,F,1.5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Emily Phillips,GBR,62,47,F,2.3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Johanna Holfeld,DUE,34,49,F,2.2,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Hung Ying Lee,CHN,79,49,F,1.5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Maelys Agrapart,FRA,27,51,F,2.2,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Elnaz Rekabi,IRN,84,51,F,1.4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Yael Taub,ISR,53,53,F,2.2,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,4/13/2018,Sofya Yokoyama,CHE,86,53,F,1.4,,
